channel,w,step,val_acc,val_macro_f1,time_sec
0,16,4,0.9083333333333333,0.9073725981620718,30.451873899997736
0,40,10,0.9,0.8992919730871538,3.3148801999996067
0,24,6,0.9,0.8986660929432014,5.952874900001916
0,48,12,0.8916666666666667,0.8902562538371598,3.906076100000064
0,32,8,0.8916666666666667,0.8900380665086548,4.681372999999439
